incident_id,datetime,area,crime_type,reporter_source,num_offenders,severity,population_density,socio_econ_index,hour,dayofweek,incident_next_24h
WOM100258,2023-04-09 07:24:00,Kolkata North,Molestation,Police_Report,1,4,6751,26.7,7,6,1
WOM100259,2023-09-20 08:52:00,Bhopal North,Harassment,Social_Media,2,2,16635,81.8,8,2,0
WOM100260,2023-07-06 06:46:00,Hyderabad West,Harassment,Police_Report,1,3,12779,69.4,6,3,1
WOM100261,2023-03-23 22:55:00,Bengaluru East,Domestic Violence,Police_Report,1,5,8568,26.9,22,3,1
WOM100262,2023-06-26 10:39:00,Mumbai South,Assault,News,2,5,6943,40.6,10,0,1
WOM100263,2023-12-23 18:38:00,Jaipur South,Assault,Police_Report,1,5,8869,60.8,18,5,0
WOM100264,2023-09-12 02:10:00,Bengaluru East,Harassment,Social_Media,2,4,8269,53.5,2,1,0
WOM100265,2023-11-06 02:21:00,Lucknow Central,Domestic Violence,Police_Report,2,4,16808,50.3,2,0,1
WOM100266,2023-01-26 10:31:00,Pune North,Domestic Violence,Police_Report,1,3,11773,53.8,10,3,1
WOM100267,2023-02-20 16:31:00,Mumbai South,Abduction,Social_Media,3,2,7506,62.8,16,0,0
WOM100268,2023-01-03 18:54:00,Bengaluru East,Molestation,Police_Report,1,4,13186,80.1,18,1,0
WOM100269,2023-07-09 17:57:00,Chennai Central,Assault,Police_Report,3,2,13114,33.0,17,6,1
WOM100270,2023-01-13 13:10:00,Kolkata North,Harassment,Police_Report,1,5,10980,46.9,13,4,1
WOM100271,2023-02-09 13:18:00,Lucknow Central,Domestic Violence,Police_Report,4,5,16506,23.0,13,3,0
WOM100272,2023-02-26 23:54:00,Chennai Central,Domestic Violence,Social_Media,2,2,13883,49.2,23,6,1
WOM100273,2023-05-03 06:49:00,Mumbai South,Harassment,Social_Media,4,3,13564,74.6,6,2,0
WOM100274,2023-05-18 01:52:00,Kolkata North,Harassment,Social_Media,1,5,4230,57.1,1,3,0
WOM100275,2023-04-21 07:03:00,Lucknow Central,Rape,Social_Media,1,3,10266,61.6,7,4,1
WOM100276,2023-09-30 22:02:00,Pune North,Molestation,Police_Report,3,5,14272,52.7,22,5,1
WOM100277,2023-12-13 10:23:00,Mumbai South,Abduction,Police_Report,2,4,13134,39.2,10,2,0
WOM100278,2023-09-13 07:34:00,Lucknow Central,Harassment,Social_Media,3,5,11996,27.0,7,2,1
WOM100279,2023-04-15 08:22:00,Bengaluru East,Molestation,Police_Report,1,3,14423,71.8,8,5,0
WOM100280,2023-11-04 13:45:00,Lucknow Central,Rape,Police_Report,3,4,13474,43.3,13,5,0
WOM100281,2023-06-13 10:42:00,Mumbai South,Abduction,News,3,5,14895,47.3,10,1,0
WOM100282,2023-11-05 11:29:00,Bhopal North,Rape,Police_Report,1,4,13250,20.6,11,6,0
WOM100283,2023-06-02 18:03:00,Bengaluru East,Rape,Police_Report,4,4,14721,40.3,18,4,0
WOM100284,2023-11-30 20:41:00,Chennai Central,Molestation,Police_Report,3,5,14519,52.0,20,3,0
WOM100285,2023-06-22 17:10:00,Mumbai South,Rape,Social_Media,2,2,11665,55.1,17,3,0
WOM100286,2023-06-03 11:04:00,Bhopal North,Abduction,Police_Report,1,2,11876,74.1,11,5,0
WOM100287,2023-07-03 16:32:00,Delhi Central,Abduction,Police_Report,3,3,12310,46.2,16,0,0
WOM100288,2023-07-06 15:59:00,Pune North,Assault,News,2,3,7023,48.4,15,3,1
WOM100289,2023-06-14 23:09:00,Bhopal North,Abduction,Social_Media,3,5,5821,72.8,23,2,0
WOM100290,2023-12-03 07:39:00,Delhi Central,Domestic Violence,Social_Media,3,4,14015,67.6,7,6,0
WOM100291,2023-11-08 19:02:00,Jaipur South,Molestation,Police_Report,3,4,14229,28.9,19,2,1
WOM100292,2023-03-28 03:26:00,Kolkata North,Assault,Police_Report,3,2,11898,71.7,3,1,0
WOM100293,2023-10-10 08:59:00,Bhopal North,Abduction,Police_Report,2,2,13422,25.9,8,1,0
WOM100294,2023-01-23 06:57:00,Hyderabad West,Assault,Police_Report,1,4,14625,57.1,6,0,1
WOM100295,2023-06-09 21:09:00,Pune North,Domestic Violence,Police_Report,2,4,13743,61.3,21,4,0
WOM100296,2023-03-24 12:34:00,Bhopal North,Abduction,Police_Report,2,3,14242,52.8,12,4,0
WOM100297,2023-03-07 04:08:00,Delhi Central,Harassment,Police_Report,2,4,6816,44.4,4,1,0
WOM100298,2023-02-06 18:01:00,Hyderabad West,Abduction,Social_Media,3,4,18583,43.3,18,0,0
WOM100299,2023-07-17 19:01:00,Pune North,Harassment,Social_Media,1,5,13293,12.9,19,0,1
WOM100300,2023-02-08 14:49:00,Hyderabad West,Harassment,Police_Report,2,4,15743,52.3,14,2,1
WOM100301,2023-06-08 06:17:00,Bengaluru East,Domestic Violence,Police_Report,2,2,14338,50.5,6,3,0
WOM100302,2023-01-22 13:04:00,Delhi Central,Harassment,Police_Report,2,2,7877,72.6,13,6,0
WOM100303,2023-02-18 19:53:00,Lucknow Central,Assault,Police_Report,1,3,9255,45.9,19,5,0
WOM100304,2023-09-28 19:17:00,Bengaluru East,Harassment,Police_Report,2,3,9900,42.1,19,3,0
WOM100305,2023-05-08 19:58:00,Pune North,Harassment,Police_Report,1,5,16596,42.3,19,0,0
WOM100306,2023-09-06 05:09:00,Pune North,Domestic Violence,News,2,3,8150,37.4,5,2,1
WOM100307,2023-11-17 07:23:00,Mumbai South,Assault,Social_Media,1,4,6988,43.2,7,4,0
WOM100308,2023-03-20 21:52:00,Delhi Central,Rape,Social_Media,1,4,13717,34.5,21,0,1
WOM100309,2023-06-24 14:51:00,Jaipur South,Assault,News,3,5,19011,59.2,14,5,0
WOM100310,2023-01-03 02:51:00,Jaipur South,Harassment,Social_Media,2,2,8633,56.0,2,1,0
WOM100311,2023-09-19 16:36:00,Pune North,Assault,Social_Media,2,4,17734,28.2,16,1,1
WOM100312,2023-05-12 12:47:00,Jaipur South,Domestic Violence,Police_Report,4,4,14985,51.4,12,4,0
WOM100313,2023-11-09 01:55:00,Kolkata North,Abduction,Police_Report,5,5,10314,66.7,1,3,1
WOM100314,2023-11-18 10:54:00,Mumbai South,Molestation,Social_Media,2,2,6709,65.9,10,5,1
WOM100315,2023-05-28 02:10:00,Pune North,Abduction,Police_Report,1,3,10651,34.4,2,6,1
WOM100316,2023-02-21 01:23:00,Jaipur South,Assault,Social_Media,2,4,8836,70.0,1,1,0
WOM100317,2023-03-07 14:36:00,Delhi Central,Domestic Violence,News,3,2,16801,42.1,14,1,1
WOM100318,2023-06-12 09:21:00,Bhopal North,Molestation,Social_Media,1,5,11866,50.3,9,0,0
WOM100319,2023-06-04 18:26:00,Lucknow Central,Assault,Police_Report,3,5,13925,44.7,18,6,1
WOM100320,2023-03-02 04:32:00,Bengaluru East,Harassment,Police_Report,3,2,13951,32.0,4,3,0
WOM100321,2023-08-28 12:14:00,Bengaluru East,Abduction,Social_Media,4,5,9440,38.3,12,0,1
WOM100322,2023-01-20 14:51:00,Kolkata North,Assault,News,2,3,12289,68.7,14,4,1
WOM100323,2023-09-18 05:10:00,Hyderabad West,Molestation,Police_Report,3,2,16005,69.1,5,0,1
WOM100324,2023-01-23 08:57:00,Delhi Central,Assault,Social_Media,2,3,11696,60.2,8,0,1
WOM100325,2023-01-06 18:28:00,Hyderabad West,Harassment,News,2,5,10937,46.6,18,4,1
WOM100326,2023-07-06 04:13:00,Mumbai South,Molestation,Police_Report,2,3,14761,77.0,4,3,0
WOM100327,2023-05-08 03:02:00,Lucknow Central,Rape,Social_Media,1,3,6799,64.8,3,0,1
WOM100328,2023-10-01 20:46:00,Mumbai South,Harassment,Police_Report,3,3,3186,48.2,20,6,1
WOM100329,2023-03-11 14:35:00,Pune North,Molestation,Police_Report,1,3,13152,20.7,14,5,1
WOM100330,2023-02-21 21:40:00,Delhi Central,Assault,Police_Report,1,2,16097,62.9,21,1,1
WOM100331,2023-09-20 20:16:00,Pune North,Assault,Social_Media,2,5,19207,68.6,20,2,1
WOM100332,2023-05-04 02:07:00,Chennai Central,Molestation,Social_Media,2,5,12785,56.4,2,3,0
WOM100333,2023-01-14 22:16:00,Jaipur South,Abduction,Police_Report,2,4,15297,21.3,22,5,0
WOM100334,2023-05-03 15:35:00,Bengaluru East,Harassment,News,1,3,17272,53.0,15,2,1
WOM100335,2023-05-11 07:08:00,Bhopal North,Assault,Social_Media,2,3,12126,82.6,7,3,0
WOM100336,2023-09-17 11:12:00,Pune North,Domestic Violence,Social_Media,3,4,9435,47.7,11,6,0
WOM100337,2023-04-04 08:15:00,Hyderabad West,Harassment,Police_Report,1,4,9023,79.5,8,1,1
WOM100338,2023-10-10 10:36:00,Chennai Central,Abduction,Police_Report,1,3,10821,60.5,10,1,1
WOM100339,2023-11-07 00:38:00,Bengaluru East,Domestic Violence,Police_Report,2,5,17798,50.7,0,1,1
WOM100340,2023-06-25 12:44:00,Pune North,Assault,News,3,4,15729,71.0,12,6,1
WOM100341,2023-11-21 05:22:00,Chennai Central,Domestic Violence,Police_Report,1,3,11126,40.9,5,1,0
WOM100342,2023-12-22 15:53:00,Chennai Central,Rape,News,3,5,16982,31.5,15,4,0
WOM100343,2023-02-16 16:15:00,Delhi Central,Assault,Social_Media,2,2,13811,31.8,16,3,1
WOM100344,2023-04-11 05:56:00,Mumbai South,Assault,Social_Media,2,4,11132,53.1,5,1,1
WOM100345,2023-05-22 13:41:00,Chennai Central,Harassment,Social_Media,2,4,12708,56.7,13,0,1
WOM100346,2023-09-04 22:52:00,Kolkata North,Abduction,Police_Report,1,5,13610,39.8,22,0,0
WOM100347,2023-11-12 16:45:00,Mumbai South,Rape,Social_Media,2,2,12547,68.3,16,6,0
WOM100348,2023-01-07 13:15:00,Bengaluru East,Assault,Police_Report,1,5,18964,51.3,13,5,0
WOM100349,2023-11-07 19:16:00,Bengaluru East,Assault,Social_Media,2,4,11401,62.4,19,1,0
WOM100350,2023-02-24 17:01:00,Bengaluru East,Assault,Social_Media,1,2,6470,39.8,17,4,0
WOM100351,2023-05-13 23:15:00,Bengaluru East,Abduction,Social_Media,2,3,13250,47.3,23,5,1
WOM100352,2023-04-22 05:56:00,Kolkata North,Harassment,Social_Media,3,4,10834,23.5,5,5,0
WOM100353,2023-06-07 07:07:00,Pune North,Rape,Police_Report,2,5,6629,45.8,7,2,1
WOM100354,2023-08-01 13:03:00,Lucknow Central,Harassment,Police_Report,4,5,14658,53.4,13,1,0
WOM100355,2023-03-26 03:32:00,Chennai Central,Domestic Violence,Social_Media,2,5,-2431,41.6,3,6,1
WOM100356,2023-09-05 20:22:00,Bengaluru East,Abduction,Police_Report,1,5,13154,49.1,20,1,0
WOM100357,2023-12-03 18:43:00,Mumbai South,Abduction,Police_Report,2,5,2523,53.6,18,6,0
WOM100358,2023-11-13 15:28:00,Mumbai South,Harassment,Police_Report,4,4,12021,42.0,15,0,0
WOM100359,2023-08-10 07:57:00,Chennai Central,Domestic Violence,Police_Report,2,2,14214,46.0,7,3,0
WOM100360,2023-02-11 01:01:00,Pune North,Harassment,Police_Report,1,5,14928,39.0,1,5,1
WOM100361,2023-12-11 10:12:00,Bhopal North,Harassment,Social_Media,3,5,15234,35.9,10,0,0
WOM100362,2023-07-20 13:10:00,Bhopal North,Abduction,Social_Media,2,3,7781,68.4,13,3,0
WOM100363,2023-09-08 04:20:00,Lucknow Central,Domestic Violence,Police_Report,2,3,12759,28.5,4,4,0
WOM100364,2023-10-28 22:54:00,Pune North,Harassment,News,1,2,9196,62.8,22,5,0
WOM100365,2023-09-16 14:10:00,Chennai Central,Harassment,Police_Report,1,4,8965,29.5,14,5,1
WOM100366,2023-07-08 20:47:00,Bhopal North,Rape,Police_Report,3,4,11559,72.7,20,5,0
WOM100367,2023-05-13 19:12:00,Bhopal North,Rape,Social_Media,2,2,10316,58.6,19,5,0
WOM100368,2023-07-31 04:39:00,Bhopal North,Harassment,Social_Media,3,2,7855,44.4,4,0,0
WOM100369,2023-01-07 15:00:00,Hyderabad West,Abduction,Police_Report,2,2,13288,64.2,15,5,1
WOM100370,2023-10-04 06:27:00,Kolkata North,Assault,News,3,5,14194,66.3,6,2,1
WOM100371,2023-02-06 02:31:00,Chennai Central,Abduction,News,2,4,8555,58.7,2,0,0
WOM100372,2023-05-12 01:51:00,Jaipur South,Rape,Police_Report,2,2,11262,57.1,1,4,0
WOM100373,2023-09-12 09:26:00,Delhi Central,Harassment,Police_Report,2,3,11331,53.4,9,1,0
WOM100374,2023-02-04 02:35:00,Delhi Central,Domestic Violence,Social_Media,1,5,11396,71.3,2,5,0
WOM100375,2023-09-03 05:51:00,Pune North,Assault,Police_Report,3,5,11773,49.6,5,6,1
WOM100376,2023-05-14 07:22:00,Chennai Central,Abduction,Police_Report,2,5,13154,51.8,7,6,0
WOM100377,2023-04-14 13:43:00,Chennai Central,Domestic Violence,Social_Media,2,5,16671,62.9,13,4,1
WOM100378,2023-09-03 17:04:00,Delhi Central,Molestation,Police_Report,2,2,12521,45.2,17,6,0
WOM100379,2023-01-03 18:40:00,Lucknow Central,Harassment,Police_Report,5,5,9960,66.5,18,1,0
WOM100380,2023-09-05 01:14:00,Delhi Central,Harassment,Police_Report,1,3,11952,63.4,1,1,0
WOM100381,2023-06-24 15:32:00,Chennai Central,Harassment,Social_Media,1,3,7748,92.7,15,5,1
WOM100382,2023-12-13 21:22:00,Bhopal North,Molestation,Police_Report,2,2,8411,48.2,21,2,1
WOM100383,2023-12-08 00:32:00,Lucknow Central,Domestic Violence,Police_Report,2,5,13730,59.0,0,4,0
WOM100384,2023-01-27 14:24:00,Bengaluru East,Abduction,Police_Report,3,3,-519,57.0,14,4,1
WOM100385,2023-12-17 16:39:00,Jaipur South,Harassment,Police_Report,1,4,11133,62.2,16,6,1
WOM100386,2023-08-19 06:33:00,Hyderabad West,Rape,News,2,5,15712,48.9,6,5,0
WOM100387,2023-04-16 10:36:00,Kolkata North,Rape,News,3,2,13616,57.0,10,6,0
WOM100388,2023-03-17 15:40:00,Bengaluru East,Domestic Violence,Police_Report,2,4,15442,52.2,15,4,1
WOM100389,2023-07-04 09:17:00,Mumbai South,Assault,Social_Media,1,5,13344,62.9,9,1,0
WOM100390,2023-09-25 21:37:00,Delhi Central,Harassment,Social_Media,1,4,19968,21.2,21,0,0
WOM100391,2023-08-23 08:57:00,Jaipur South,Abduction,Social_Media,1,5,7076,46.4,8,2,0
WOM100392,2023-05-25 08:29:00,Delhi Central,Domestic Violence,Police_Report,2,5,12462,81.8,8,3,1
WOM100393,2023-02-15 19:13:00,Delhi Central,Harassment,Police_Report,3,3,14910,73.1,19,2,0
WOM100394,2023-12-14 10:48:00,Bengaluru East,Abduction,Social_Media,2,4,10312,54.6,10,3,0
WOM100395,2023-01-03 06:27:00,Bhopal North,Harassment,Police_Report,5,4,16715,58.9,6,1,0
WOM100396,2023-02-27 11:05:00,Bhopal North,Domestic Violence,Police_Report,1,2,14418,57.8,11,0,1
WOM100397,2023-04-20 03:24:00,Hyderabad West,Abduction,Social_Media,3,2,6033,59.5,3,3,0
WOM100398,2023-04-02 07:24:00,Lucknow Central,Harassment,News,3,4,13449,36.9,7,6,0
WOM100399,2023-02-12 03:32:00,Delhi Central,Abduction,Police_Report,1,3,14433,40.0,3,6,1
WOM100400,2023-06-02 21:16:00,Pune North,Assault,Social_Media,1,3,18531,40.2,21,4,1
WOM100401,2023-06-05 13:12:00,Bhopal North,Harassment,Police_Report,4,5,11282,43.3,13,0,1
WOM100402,2023-12-25 20:51:00,Chennai Central,Rape,News,1,2,14236,73.6,20,0,0
WOM100403,2023-03-21 09:52:00,Jaipur South,Harassment,Police_Report,1,2,13031,32.5,9,1,0
WOM100404,2023-03-01 17:19:00,Pune North,Assault,Police_Report,3,2,9751,79.5,17,2,1
WOM100405,2023-01-13 11:15:00,Bengaluru East,Harassment,Police_Report,2,5,10603,56.1,11,4,0
WOM100406,2023-02-19 01:20:00,Bengaluru East,Harassment,Police_Report,1,3,3229,32.5,1,6,0
WOM100407,2023-05-17 12:22:00,Hyderabad West,Harassment,Police_Report,2,2,10109,41.5,12,2,1
WOM100408,2023-10-06 04:13:00,Hyderabad West,Harassment,Police_Report,2,5,18285,56.6,4,4,1
WOM100409,2023-10-23 14:55:00,Lucknow Central,Abduction,Social_Media,4,4,11310,30.6,14,0,0
WOM100410,2023-02-12 16:36:00,Chennai Central,Harassment,Police_Report,1,3,15378,44.8,16,6,1
WOM100411,2023-08-02 03:55:00,Jaipur South,Domestic Violence,Social_Media,2,4,12911,32.9,3,2,0
WOM100412,2023-04-27 04:00:00,Chennai Central,Harassment,Police_Report,3,2,13698,59.5,4,3,1
WOM100413,2023-10-15 21:28:00,Mumbai South,Harassment,Social_Media,4,5,19977,33.2,21,6,0
WOM100414,2023-05-10 06:21:00,Hyderabad West,Assault,Police_Report,2,3,10366,27.4,6,2,1
WOM100415,2023-05-04 15:11:00,Lucknow Central,Rape,Police_Report,1,2,10338,72.0,15,3,1
WOM100416,2023-03-24 18:20:00,Kolkata North,Abduction,Police_Report,3,3,16349,45.4,18,4,0
WOM100417,2023-02-15 23:54:00,Delhi Central,Domestic Violence,Police_Report,1,5,11678,44.1,23,2,0
WOM100418,2023-05-04 20:32:00,Delhi Central,Harassment,Social_Media,1,5,10910,57.1,20,3,0
WOM100419,2023-02-25 04:19:00,Kolkata North,Rape,Social_Media,1,2,15815,49.6,4,5,0
WOM100420,2023-10-12 17:15:00,Bhopal North,Harassment,Police_Report,1,3,13034,37.7,17,3,0
WOM100421,2023-05-16 10:04:00,Chennai Central,Harassment,Police_Report,2,5,11395,40.8,10,1,1
WOM100422,2023-11-20 17:12:00,Kolkata North,Abduction,Police_Report,1,3,10633,60.8,17,0,0
WOM100423,2023-02-11 02:03:00,Lucknow Central,Assault,Police_Report,1,3,8628,35.5,2,5,1
WOM100424,2023-11-27 10:53:00,Jaipur South,Molestation,Social_Media,2,4,5808,49.5,10,0,0
WOM100425,2023-02-06 01:34:00,Kolkata North,Harassment,Police_Report,1,2,16446,75.0,1,0,0
WOM100426,2023-10-23 12:03:00,Lucknow Central,Molestation,Police_Report,3,2,10303,45.5,12,0,0
WOM100427,2023-11-12 08:57:00,Hyderabad West,Abduction,Police_Report,3,3,5185,68.5,8,6,0
WOM100428,2023-01-04 19:26:00,Pune North,Abduction,Police_Report,2,4,19133,34.9,19,2,0
WOM100429,2023-04-07 19:27:00,Bengaluru East,Harassment,Police_Report,2,3,12347,52.8,19,4,1
WOM100430,2023-06-02 21:44:00,Bengaluru East,Harassment,Police_Report,1,2,12089,68.7,21,4,0
WOM100431,2023-08-31 19:32:00,Mumbai South,Molestation,Police_Report,4,2,5651,41.4,19,3,0
WOM100432,2023-08-13 02:30:00,Chennai Central,Assault,Police_Report,2,3,14324,78.8,2,6,1
WOM100433,2023-05-18 08:15:00,Jaipur South,Domestic Violence,Police_Report,1,3,9876,49.2,8,3,0
WOM100434,2023-07-20 22:16:00,Pune North,Molestation,Social_Media,3,3,9885,32.6,22,3,1
WOM100435,2023-03-04 08:20:00,Pune North,Harassment,Police_Report,1,2,13655,65.1,8,5,0
WOM100436,2023-04-16 23:37:00,Hyderabad West,Abduction,Police_Report,2,3,12483,73.8,23,6,1
WOM100437,2023-09-01 11:25:00,Kolkata North,Domestic Violence,Police_Report,1,3,8111,31.3,11,4,0
WOM100438,2023-01-27 11:02:00,Chennai Central,Harassment,Police_Report,2,5,6303,56.6,11,4,1
WOM100439,2023-02-21 17:00:00,Delhi Central,Harassment,Police_Report,3,2,12661,39.9,17,1,0
WOM100440,2023-09-11 07:38:00,Pune North,Assault,Social_Media,3,3,12314,34.7,7,0,1
WOM100441,2023-03-04 10:50:00,Lucknow Central,Assault,News,4,4,22424,36.8,10,5,1
WOM100442,2023-05-05 10:48:00,Delhi Central,Domestic Violence,Police_Report,2,2,3008,53.2,10,4,0
WOM100443,2023-04-18 10:17:00,Mumbai South,Harassment,Social_Media,1,3,12589,69.4,10,1,0
WOM100444,2023-05-29 13:45:00,Kolkata North,Molestation,Police_Report,1,3,5508,49.1,13,0,0
WOM100445,2023-06-11 01:15:00,Kolkata North,Harassment,Police_Report,3,5,10341,56.3,1,6,0
WOM100446,2023-05-25 12:44:00,Jaipur South,Abduction,News,1,5,10289,41.7,12,3,0
WOM100447,2023-10-31 19:17:00,Pune North,Abduction,Social_Media,3,2,14168,48.1,19,1,1
WOM100448,2023-07-17 02:21:00,Hyderabad West,Harassment,News,3,5,14280,37.0,2,0,1
WOM100449,2023-05-04 11:24:00,Bhopal North,Harassment,Police_Report,4,5,17459,22.8,11,3,0
WOM100450,2023-01-28 03:21:00,Bhopal North,Domestic Violence,Police_Report,1,2,12986,42.3,3,5,0
WOM100451,2023-09-04 16:49:00,Bengaluru East,Rape,Police_Report,1,4,15941,66.9,16,0,0
WOM100452,2023-06-02 17:30:00,Lucknow Central,Harassment,Social_Media,3,3,17503,12.6,17,4,1
WOM100453,2023-12-26 05:53:00,Delhi Central,Assault,Police_Report,5,3,13032,66.5,5,1,0
WOM100454,2023-05-29 23:32:00,Mumbai South,Assault,News,2,5,16698,54.9,23,0,1
WOM100455,2023-12-27 15:32:00,Bengaluru East,Harassment,Police_Report,2,3,12852,47.9,15,2,0
WOM100456,2023-08-09 00:37:00,Kolkata North,Domestic Violence,Police_Report,2,5,11972,42.1,0,2,0
WOM100457,2023-07-20 18:26:00,Delhi Central,Rape,Social_Media,1,2,9423,57.2,18,3,1
WOM100458,2023-01-20 15:35:00,Chennai Central,Assault,Social_Media,1,2,13528,71.0,15,4,1
WOM100459,2023-01-10 14:07:00,Pune North,Molestation,Police_Report,3,2,13372,53.9,14,1,1
WOM100460,2023-10-30 11:24:00,Mumbai South,Harassment,News,4,3,13425,46.8,11,0,0
WOM100461,2023-04-20 09:04:00,Chennai Central,Domestic Violence,Police_Report,1,5,16561,90.5,9,3,1
WOM100462,2023-06-15 07:47:00,Hyderabad West,Assault,Police_Report,3,5,15628,51.3,7,3,0
WOM100463,2023-12-03 19:28:00,Pune North,Assault,News,3,3,6102,25.4,19,6,1
WOM100464,2023-10-01 23:40:00,Delhi Central,Assault,News,2,2,6178,54.9,23,6,1
WOM100465,2023-12-26 16:03:00,Pune North,Harassment,Social_Media,1,4,12494,41.2,16,1,1
WOM100466,2023-04-26 23:01:00,Bengaluru East,Domestic Violence,News,1,5,8095,44.7,23,2,1
WOM100467,2023-01-14 19:10:00,Jaipur South,Domestic Violence,Social_Media,3,5,11617,69.2,19,5,0
WOM100468,2023-05-22 02:36:00,Bengaluru East,Harassment,News,1,3,8355,63.2,2,0,0
WOM100469,2023-06-22 16:43:00,Hyderabad West,Rape,Police_Report,1,4,12386,23.6,16,3,1
WOM100470,2023-06-12 23:17:00,Lucknow Central,Assault,Social_Media,5,2,7925,24.1,23,0,0
WOM100471,2023-01-19 14:30:00,Chennai Central,Domestic Violence,Social_Media,1,5,13607,52.1,14,3,1
WOM100472,2023-11-08 08:25:00,Bengaluru East,Harassment,Police_Report,2,3,7721,64.6,8,2,1
WOM100473,2023-12-05 12:22:00,Jaipur South,Harassment,Police_Report,1,4,12543,16.3,12,1,0
WOM100474,2023-03-01 20:28:00,Lucknow Central,Assault,Police_Report,1,3,5253,64.7,20,2,0
WOM100475,2023-01-22 01:55:00,Bengaluru East,Abduction,Social_Media,3,4,7478,87.0,1,6,1
WOM100476,2023-11-10 04:55:00,Kolkata North,Abduction,Police_Report,2,3,14823,67.8,4,4,0
WOM100477,2023-10-10 04:12:00,Jaipur South,Assault,Social_Media,3,4,17128,38.1,4,1,0
WOM100478,2023-04-19 17:02:00,Chennai Central,Harassment,Police_Report,3,5,15646,59.6,17,2,1
WOM100479,2023-05-01 10:16:00,Mumbai South,Assault,Police_Report,1,4,15031,53.5,10,0,1
WOM100480,2023-07-31 20:22:00,Bhopal North,Domestic Violence,News,2,2,17926,76.7,20,0,0
WOM100481,2023-12-15 09:48:00,Lucknow Central,Domestic Violence,Police_Report,3,5,15862,67.0,9,4,0
WOM100482,2023-02-12 19:09:00,Kolkata North,Harassment,Police_Report,1,2,5877,36.5,19,6,0
WOM100483,2023-08-16 21:44:00,Mumbai South,Harassment,Police_Report,2,5,15813,58.8,21,2,0
WOM100484,2023-12-09 04:14:00,Delhi Central,Domestic Violence,Social_Media,6,4,15750,37.7,4,5,1
WOM100485,2023-07-21 12:00:00,Jaipur South,Harassment,News,5,5,4508,65.6,12,4,0
WOM100486,2023-05-29 13:20:00,Kolkata North,Harassment,News,2,3,9307,46.2,13,0,1
WOM100487,2023-06-18 14:44:00,Pune North,Harassment,Social_Media,2,4,18316,49.4,14,6,1
WOM100488,2023-09-19 18:45:00,Delhi Central,Assault,Police_Report,3,3,11482,52.5,18,1,0
WOM100489,2023-11-17 00:57:00,Delhi Central,Abduction,Police_Report,2,3,7437,41.7,0,4,1
WOM100490,2023-12-17 08:12:00,Lucknow Central,Abduction,Police_Report,4,3,15454,51.6,8,6,1
WOM100491,2023-10-16 19:56:00,Jaipur South,Harassment,Police_Report,1,3,10898,56.9,19,0,0
WOM100492,2023-03-30 23:48:00,Kolkata North,Domestic Violence,Police_Report,2,2,10455,45.8,23,3,1
WOM100493,2023-12-04 16:21:00,Hyderabad West,Harassment,Police_Report,1,4,15495,53.3,16,0,1
WOM100494,2023-09-04 21:40:00,Kolkata North,Rape,Social_Media,1,3,13615,38.8,21,0,0
WOM100495,2023-05-14 19:54:00,Bengaluru East,Abduction,Police_Report,2,2,11528,31.5,19,6,1
WOM100496,2023-07-17 03:16:00,Delhi Central,Abduction,Social_Media,4,5,13324,49.5,3,0,0
WOM100497,2023-06-30 09:07:00,Chennai Central,Harassment,News,2,3,11301,65.3,9,4,0
WOM100498,2023-10-22 03:30:00,Delhi Central,Harassment,Social_Media,1,3,15656,64.8,3,6,1
WOM100499,2023-07-11 15:47:00,Delhi Central,Assault,Social_Media,1,2,6331,63.8,15,1,0
WOM100500,2023-01-13 06:00:00,Bhopal North,Abduction,Social_Media,2,5,11230,65.1,6,4,1
WOM100501,2023-02-06 11:28:00,Pune North,Harassment,Police_Report,3,5,10346,52.8,11,0,1
WOM100502,2023-06-30 00:14:00,Hyderabad West,Molestation,Police_Report,2,2,13222,41.8,0,4,1
WOM100503,2023-12-14 23:48:00,Mumbai South,Molestation,Police_Report,2,3,7493,46.1,23,3,0
WOM100504,2023-09-13 21:41:00,Mumbai South,Abduction,Police_Report,3,4,17999,48.2,21,2,0
WOM100505,2023-04-15 06:39:00,Pune North,Molestation,Social_Media,3,2,9033,40.1,6,5,1
WOM100506,2023-04-30 19:02:00,Delhi Central,Harassment,News,4,4,16235,58.9,19,6,0
